Height (mm);Total slice surface (mmý)
188.340;1842.076
188.460;1881.957
188.580;1919.011
188.700;1954.061
188.820;2371.283
188.940;2572.818
189.060;2734.077
189.180;2870.212
189.300;2992.752
189.420;3105.483
189.540;3211.167
189.660;3307.609
189.780;3398.255
189.900;3492.787
190.020;3576.703
190.140;3657.922
190.260;3735.850
190.380;3810.230
190.500;3856.391
190.620;3926.832
190.740;3997.422
190.860;4067.500
190.980;4135.765
191.100;4201.252
191.220;4264.221
191.340;4323.939
191.460;4372.087
191.580;4463.069
191.700;4559.422
191.820;4657.174
191.940;4745.850
192.060;4846.708
192.180;4951.300
192.300;5059.792
192.420;5168.432
192.540;5277.468
192.660;5390.575
192.780;5498.241
192.900;5608.004
193.020;5493.997
193.140;5442.049
193.260;5441.602
193.380;5462.183
193.500;5498.221
193.620;5542.853
193.740;5590.040
193.860;5639.638
193.980;7454.113
194.100;7509.756
194.220;7565.433
194.340;7613.551
194.460;7918.357
194.580;7976.265
194.700;8043.018
194.820;8127.270
194.940;8228.391
195.060;8305.496
195.180;8367.129
195.300;8428.061
195.420;8492.148
195.540;8572.923
195.660;8632.132
195.780;8673.839
195.900;8713.560
196.020;8749.522
196.140;8778.942
196.260;8815.120
196.380;8848.261
196.500;9006.382
196.620;9167.006
196.740;9283.148
196.860;9375.269
196.980;8416.113
197.100;8329.825
197.220;8300.407
197.340;8284.217
197.460;8274.654
197.580;8265.122
197.700;8252.891
197.820;8243.598
197.940;6838.852
198.060;6779.963
198.180;6748.763
198.300;6727.018
198.420;6711.306
198.540;6700.639
198.660;6695.745
198.780;6695.447
198.900;6706.763
199.020;6717.386
199.140;6728.827
199.260;6738.751
199.380;6754.806
199.500;6772.354
199.620;6794.537
199.740;6805.910
199.860;6822.813
199.980;6844.842
200.100;6869.010
200.220;6894.067
200.340;6929.006
200.460;6957.501
200.580;6923.312
200.700;6884.877
200.820;6853.758
200.940;6822.354
201.060;6791.145
201.180;6755.672
201.300;6726.601
201.420;6691.999
201.540;6663.725
201.660;6641.217
201.780;6618.723
201.900;6600.123
202.020;6585.224
202.140;6566.628
202.260;6554.036
202.380;6538.180
202.500;6524.731
202.620;6513.442
202.740;6505.961
202.860;6506.200
202.980;7931.734
203.100;7910.464
203.220;7889.958
203.340;7872.857
203.460;7858.110
203.580;7846.291
203.700;7843.434
203.820;7855.396
203.940;7926.316
204.060;7933.956
204.180;7838.267
204.300;7712.015
204.420;7533.541
204.540;7349.911
204.660;7297.617
204.780;7243.550
204.900;7186.737
205.020;7129.035
205.140;7068.497
205.260;7018.007
205.380;6955.941
205.500;6884.020
205.620;6836.789
205.740;6810.207
205.860;6771.297
205.980;6713.373
206.100;6635.172
206.220;6576.678
206.340;6526.282
206.460;6483.359
206.580;6438.975
206.700;6401.268
206.820;6362.552
206.940;6324.695
207.060;5219.583
207.180;5192.887
207.300;5178.442
207.420;5165.372
207.540;5160.838
207.660;5167.017
207.780;5197.862
207.900;5282.361
208.020;5420.485
208.140;5335.227
208.260;5247.870
208.380;5152.754
208.500;5056.907
208.620;4955.639
208.740;4855.215
208.860;4761.961
208.980;4665.208
209.100;4580.762
209.220;4489.324
209.340;4401.774
209.460;4323.101
209.580;4277.978
209.700;4223.553
209.820;4163.668
209.940;4101.451
210.060;4032.820
210.180;3965.631
210.300;3898.128
210.420;3827.408
210.540;3782.861
210.660;3709.147
210.780;3632.040
210.900;3552.172
211.020;3470.044
211.140;3382.864
211.260;3292.265
211.380;3198.046
211.500;3094.766
211.620;2982.123
211.740;2859.676
211.860;2723.632
211.980;2562.461
212.100;2361.033
212.220;1943.916
212.340;1908.959
212.460;1871.988
212.580;1832.176
212.700;1787.833
212.820;1735.632
212.940;1655.945
213.060;1378.863
213.180;1363.253
213.300;1347.688
213.420;1332.114
213.540;1316.681
213.660;1301.395
213.780;1285.820
213.900;1272.083
214.020;1258.374
214.140;1244.662
214.260;1230.948
214.380;1217.377
214.500;1224.728
214.620;1253.290
214.740;1283.177
214.860;1313.824
214.980;1345.076
215.100;1377.098
215.220;1409.557
215.340;1431.250
215.460;1422.672
215.580;1413.218
215.700;1403.182
215.820;1751.367
215.940;1761.461
216.060;1765.546
216.180;1766.619
216.300;1765.637
216.420;1763.042
216.540;1765.592
216.660;1772.914
216.780;1779.129
216.900;1783.925
217.020;1798.316
217.140;1828.891
217.260;2879.009
217.380;2904.002
217.500;2916.753
217.620;2961.781
217.740;3007.554
217.860;3053.642
217.980;3100.494
218.100;3142.882
218.220;2011.289
218.340;2016.830
218.460;2024.708
218.580;2045.160
218.700;2065.978
218.820;2267.076
218.940;2289.016
219.060;2311.290
219.180;2334.124
219.300;2357.207
219.420;2381.095
219.540;2405.144
219.660;2429.935
219.780;2455.147
219.900;2481.114
220.020;2507.767
220.140;2534.969
220.260;2565.372
220.380;2600.162
220.500;3965.374
220.620;4007.242
220.740;4053.626
220.860;4107.523
220.980;4347.797
221.100;4380.947
221.220;4414.795
221.340;4449.341
221.460;4484.495
221.580;4520.231
221.700;4555.006
221.820;4591.415
221.940;4634.418
222.060;4667.951
222.180;4702.090
222.300;4749.460
222.420;4798.860
222.540;4849.338
222.660;4901.774
222.780;4965.692
222.900;5034.471
223.020;5104.420
223.140;5175.137
223.260;5246.544
223.380;5318.231
223.500;4681.713
223.620;4752.859
223.740;4821.128
223.860;4887.001
223.980;4951.401
224.100;5014.480
224.220;5076.856
224.340;5138.348
224.460;5199.102
224.580;5258.183
224.700;5307.638
224.820;5356.579
224.940;5405.034
225.060;5453.593
225.180;5507.728
225.300;5573.502
225.420;5639.520
225.540;5723.015
225.660;5778.443
225.780;5834.293
225.900;5890.119
226.020;5944.297
226.140;5997.487
226.260;6048.601
226.380;6097.061
226.500;6143.710
226.620;6188.884
226.740;6232.845
226.860;6275.667
226.980;6317.035
227.100;6354.926
227.220;6390.643
227.340;6428.655
227.460;6479.324
227.580;6533.039
227.700;6586.156
227.820;6638.351
227.940;6690.056
228.060;6735.681
228.180;6771.389
228.300;6807.195
228.420;6843.993
228.540;6880.795
228.660;6917.340
228.780;6953.671
228.900;6989.853
229.020;7025.063
229.140;7058.768
229.260;7091.576
229.380;7123.365
229.500;7154.467
229.620;7185.036
229.740;7214.600
229.860;7243.021
229.980;7271.906
230.100;7300.738
230.220;7323.376
230.340;7338.506
230.460;7354.982
230.580;7373.414
230.700;7378.664
230.820;7383.894
230.940;7390.041
231.060;7397.082
231.180;7405.018
231.300;7412.098
231.420;7416.822
231.540;7420.890
231.660;7424.684
231.780;7428.881
231.900;7434.112
232.020;7440.822
232.140;7449.772
232.260;7461.429
232.380;7473.481
232.500;7486.601
232.620;7500.210
232.740;7514.418
232.860;7529.299
232.980;7517.794
233.100;7535.148
233.220;7551.602
233.340;7569.158
233.460;6780.998
233.580;6800.279
233.700;6821.018
233.820;6842.371
233.940;6862.777
234.060;6882.327
234.180;6900.841
234.300;6918.144
234.420;6933.008
234.540;6945.639
234.660;6956.243
234.780;6965.320
234.900;6972.857
235.020;6977.702
235.140;6979.307
235.260;6978.437
235.380;6976.839
235.500;6974.526
235.620;6971.751
235.740;6968.425
235.860;6965.182
235.980;6961.657
236.100;6957.880
236.220;6954.654
236.340;6951.414
236.460;6947.493
236.580;6943.475
236.700;6940.466
236.820;6937.787
236.940;7004.483
237.060;7099.660
237.180;7202.269
237.300;7309.642
237.420;7420.392
237.540;7533.801
237.660;7650.440
237.780;7769.877
237.900;7891.654
238.020;8041.517
238.140;8163.633
238.260;8286.761
238.380;8411.231
238.500;8535.516
238.620;8654.695
238.740;8771.250
238.860;8890.365
238.980;9009.265
239.100;9126.113
239.220;9236.768
239.340;9345.630
239.460;9466.368
239.580;9560.109
239.700;9654.480
239.820;15156.194
239.940;15288.666
240.060;15419.750
240.180;15549.052
240.300;15675.329
240.420;15816.616
240.540;15977.194
240.660;16133.848
240.780;16266.680
240.900;16501.730
241.020;16612.408
241.140;16721.822
241.260;16834.115
241.380;16946.554
241.500;17059.423
241.620;17171.589
241.740;17282.276
241.860;17368.070
241.980;17384.092
242.100;17392.916
242.220;17410.434
242.340;17435.815
242.460;17465.169
242.580;17513.102
242.700;17571.161
242.820;17630.780
242.940;17616.024
243.060;17595.774
243.180;17561.070
243.300;17502.492
243.420;17474.395
243.540;17460.296
243.660;17437.102
243.780;17415.219
243.900;17397.663
244.020;17375.582
244.140;17340.406
244.260;17292.139
244.380;17248.417
244.500;17211.868
244.620;17174.841
244.740;16802.385
244.860;13810.514
244.980;13764.790
245.100;13718.802
245.220;13679.162
245.340;13634.797
245.460;13514.561
245.580;13479.294
245.700;13441.260
245.820;13400.199
245.940;13350.641
246.060;13301.816
246.180;13267.792
246.300;13226.786
246.420;13184.390
246.540;13143.443
246.660;13108.405
246.780;13051.611
246.900;13002.903
247.020;12955.486
247.140;12904.405
247.260;12851.813
247.380;12798.741
247.500;12717.874
247.620;12652.684
247.740;12567.648
247.860;12496.821
247.980;12481.927
248.100;12466.547
248.220;12451.833
248.340;12437.825
248.460;12424.124
248.580;12406.794
248.700;12387.769
248.820;12367.808
248.940;12347.037
249.060;12324.963
249.180;12292.527
249.300;12262.433
249.420;12224.215
249.540;12186.933
249.660;12162.193
249.780;12644.692
249.900;12616.993
250.020;12579.589
250.140;12534.788
250.260;12486.637
250.380;12441.927
250.500;12401.380
250.620;12361.008
250.740;12310.681
250.860;12251.466
250.980;12194.936
251.100;12147.372
251.220;12094.096
251.340;12039.373
251.460;11946.283
251.580;11876.845
251.700;11755.015
251.820;11646.138
251.940;11545.606
252.060;11463.127
252.180;11395.376
252.300;11327.503
252.420;11242.035
252.540;11145.255
252.660;11050.969
252.780;10956.152
252.900;10291.979
253.020;10222.599
253.140;10158.015
253.260;10106.888
253.380;10061.750
253.500;9994.091
253.620;9923.345
253.740;9860.353
253.860;9813.261
253.980;9772.984
254.100;9728.369
254.220;9691.471
254.340;9659.153
254.460;9630.821
254.580;9604.769
254.700;9584.947
254.820;9570.695
254.940;9545.952
255.060;9537.378
255.180;9609.037
255.300;9598.349
255.420;9600.018
255.540;9573.080
255.660;9515.243
255.780;9525.419
255.900;9485.720
256.020;9448.178
256.140;9410.560
256.260;9355.737
256.380;9317.887
256.500;9280.629
256.620;9263.338
256.740;9228.485
256.860;9187.626
256.980;9144.969
257.100;9100.998
257.220;9050.958
257.340;8997.942
257.460;8944.905
257.580;8891.543
257.700;8869.738
257.820;8707.787
257.940;8657.118
258.060;8605.666
258.180;8553.270
258.300;8500.990
258.420;8436.055
258.540;8349.871
258.660;8272.437
258.780;8207.024
258.900;8149.804
259.020;8098.692
259.140;8047.993
259.260;7993.876
259.380;7920.255
259.500;7873.201
259.620;7839.124
259.740;7808.919
259.860;7784.616
259.980;7759.826
260.100;7725.175
260.220;7680.058
260.340;7628.401
260.460;7575.285
260.580;7518.671
260.700;7459.897
260.820;6719.589
260.940;6683.657
261.060;6647.859
261.180;6609.728
261.300;6578.727
261.420;6559.962
261.540;6550.492
261.660;6560.719
261.780;6567.253
261.900;6571.571
262.020;6576.288
262.140;6582.472
262.260;6587.000
262.380;6588.124
262.500;6585.910
262.620;6580.677
262.740;6548.213
262.860;6541.627
262.980;6527.660
263.100;6516.221
263.220;6506.513
263.340;6489.273
263.460;6469.882
263.580;6482.093
263.700;6485.987
263.820;6488.349
263.940;6490.089
264.060;6490.041
264.180;6489.330
264.300;6487.128
264.420;6483.358
264.540;6478.725
264.660;6472.679
264.780;6465.225
264.900;6456.371
265.020;6446.091
265.140;6434.229
265.260;6420.520
265.380;6404.821
265.500;6385.473
265.620;6355.566
265.740;6344.188
265.860;6332.126
265.980;6319.310
266.100;6305.692
266.220;6291.473
266.340;6276.389
266.460;6260.606
266.580;6244.069
266.700;6226.829
266.820;6208.674
266.940;6189.592
267.060;6169.451
267.180;6954.086
267.300;6930.456
267.420;6899.026
267.540;6858.610
267.660;6814.127
267.780;6818.337
267.900;6795.485
268.020;6774.156
268.140;6753.607
268.260;6734.354
268.380;6716.625
268.500;6700.277
268.620;6685.033
268.740;6670.379
268.860;6653.909
268.980;6637.808
269.100;6621.755
269.220;6605.503
269.340;6589.468
269.460;6573.612
269.580;6557.792
269.700;6541.772
269.820;6522.488
269.940;6503.461
270.060;6485.142
270.180;6467.760
270.300;6451.213
270.420;6435.872
270.540;6421.827
270.660;6409.360
270.780;6399.250
270.900;6393.985
271.020;6397.611
271.140;6402.350
271.260;6408.305
271.380;6416.714
271.500;6430.254
271.620;6464.383
271.740;6462.272
271.860;6454.818
271.980;6443.687
272.100;6430.500
272.220;6415.034
272.340;6396.293
272.460;6376.547
272.580;6356.814
272.700;6337.045
272.820;6317.263
272.940;6297.619
273.060;6277.912
273.180;6258.399
273.300;6236.483
273.420;6212.523
273.540;6188.327
273.660;6164.342
273.780;6140.154
273.900;6116.140
274.020;6091.993
274.140;6067.877
274.260;6043.686
274.380;6019.324
274.500;5995.156
274.620;5970.865
274.740;5946.439
274.860;5921.842
274.980;5897.453
275.100;5873.666
275.220;5822.953
275.340;5802.000
275.460;5785.098
275.580;5784.841
275.700;5760.206
275.820;5717.381
275.940;5672.403
276.060;5625.950
276.180;5580.106
276.300;5534.515
276.420;5489.002
276.540;5443.636
276.660;5398.373
276.780;5353.173
276.900;5307.992
277.020;5262.803
277.140;5217.522
277.260;5880.168
277.380;5835.171
277.500;5280.030
277.620;5238.903
277.740;5197.038
277.860;5155.848
277.980;5116.042
278.100;5080.840
278.220;5048.334
278.340;5016.700
278.460;4985.938
278.580;4956.303
278.700;4927.642
278.820;4899.872
278.940;4873.062
279.060;4847.197
279.180;4822.535
279.300;4798.811
279.420;4773.696
279.540;4749.287
279.660;4725.343
279.780;4518.334
279.900;4479.885
280.020;4447.594
280.140;4416.898
280.260;3034.046
280.380;2995.834
280.500;2950.183
280.620;2899.325
280.740;2849.122
280.860;2799.774
280.980;2751.430
281.100;2703.691
281.220;2656.989
281.340;2610.892
281.460;2566.433
281.580;2522.562
281.700;2479.212
281.820;2434.447
281.940;3680.183
282.060;3631.287
282.180;3582.206
282.300;3533.345
282.420;3487.292
282.540;3446.574
282.660;3384.604
282.780;3324.885
282.900;3271.445
283.020;2112.847
283.140;2038.826
283.260;2008.854
283.380;1977.489
283.500;1959.848
283.620;1953.067
283.740;1948.855
283.860;1943.722
283.980;1937.583
284.100;1930.712
284.220;1923.355
284.340;1916.674
284.460;1908.971
284.580;1899.891
284.700;1891.125
284.820;1884.032
284.940;1297.165
285.060;1306.350
285.180;1314.866
285.300;1322.324
285.420;1311.622
285.540;1294.967
285.660;1278.892
285.780;1263.719
285.900;1249.286
286.020;1235.809
286.140;1223.897
286.260;1225.255
286.380;1238.895
286.500;1252.666
286.620;1266.427
286.740;1280.181
286.860;1295.071
286.980;1310.544
287.100;1325.918
287.220;1341.436
287.340;1357.082
287.460;1372.721
287.580;1388.410
287.700;1665.587
287.820;1745.368
287.940;1797.653
288.060;1842.076
288.180;1881.957
288.300;1919.011
288.420;1954.061
288.540;2371.283
288.660;2572.818
288.780;2734.077
288.900;2870.212
289.020;2992.752
289.140;3105.483
289.260;3208.867
289.380;3305.458
289.500;3398.991
289.620;3495.310
289.740;3577.188
289.860;3658.444
289.980;3736.572
290.100;3807.938
290.220;3855.044
290.340;3926.188
290.460;3995.840
290.580;4066.375
290.700;4135.256
290.820;4201.158
290.940;4264.653
291.060;4324.475
291.180;4374.256
291.300;4464.899
291.420;4561.179
291.540;4658.130
291.660;4747.437
291.780;4847.995
291.900;4951.960
292.020;5060.113
292.140;5166.364
292.260;5274.108
292.380;5385.973
292.500;5495.576
292.620;5608.322
292.740;5496.250
292.860;5446.528
292.980;5447.136
293.100;5469.013
293.220;5505.630
293.340;5550.935
293.460;5598.168
293.580;5647.001
293.700;7449.313
293.820;7502.998
293.940;7556.213
294.060;7603.187
294.180;7919.729
294.300;7978.622
294.420;8045.566
294.540;8127.196
294.660;8225.804
294.780;8300.985
294.900;8363.117
295.020;8426.212
295.140;8490.368
295.260;8568.706
295.380;8625.254
295.500;8668.470
295.620;8710.173
295.740;8749.065
295.860;8789.231
295.980;8821.006
296.100;8854.055
296.220;9014.765
296.340;9176.608
296.460;9289.273
296.580;9379.988
296.700;8418.178
296.820;8329.142
296.940;8298.378
297.060;8281.075
297.180;8272.406
297.300;8264.190
297.420;8252.530
297.540;8243.552
297.660;6838.850
297.780;6779.963
297.900;6748.761
298.020;6727.018
298.140;6711.304
298.260;6700.639
298.380;6695.745
298.500;6695.447
298.620;6706.763
298.740;6717.386
298.860;6731.406
298.980;6738.722
299.100;6754.779
299.220;6772.327
299.340;6794.509
299.460;6805.882
299.580;6822.783
299.700;6844.815
299.820;6868.979
299.940;6894.039
300.060;6929.006
300.180;6957.501
300.300;6923.312
300.420;6882.615
300.540;6851.493
300.660;6820.397
300.780;6789.787
300.900;6754.512
301.020;6725.635
301.140;6691.210
301.260;6663.084
301.380;6640.720
301.500;6626.210
301.620;6605.160
301.740;6587.531
301.860;6569.091
301.980;6556.647
302.100;6540.928
302.220;6527.194
302.340;6515.790
302.460;6508.285
302.580;6508.522
302.700;7934.095
302.820;7912.894
302.940;7892.454
303.060;7875.354
303.180;7860.539
303.300;7848.679
303.420;7845.805
303.540;7858.095
303.660;7929.173
303.780;7936.961
303.900;7841.273
304.020;7716.050
304.140;7538.312
304.260;7354.902
304.380;7302.732
304.500;7246.157
304.620;7189.246
304.740;7130.246
304.860;7068.411
304.980;7015.700
305.100;6955.286
305.220;6881.856
305.340;6833.820
305.460;6806.673
305.580;6767.887
305.700;6712.938
305.820;6636.599
305.940;6578.835
306.060;6528.986
306.180;6486.705
306.300;6443.568
306.420;6403.827
306.540;6365.745
306.660;6328.532
306.780;5223.488
306.900;5196.940
307.020;5181.591
307.140;5169.251
307.260;5165.001
307.380;5171.478
307.500;5202.398
307.620;5286.885
307.740;5424.321
307.860;5338.422
307.980;5250.997
308.100;5157.087
308.220;5060.841
308.340;4959.139
308.460;4857.879
308.580;4764.300
308.700;4667.171
308.820;4581.680
308.940;4489.287
309.060;4399.373
309.180;4320.283
309.300;4274.906
309.420;4219.995
309.540;4159.834
309.660;4097.168
309.780;4031.305
309.900;3964.016
310.020;3897.915
310.140;3831.329
310.260;3786.879
310.380;3713.215
310.500;3636.067
310.620;3556.058
310.740;3473.751
310.860;3386.080
310.980;3294.859
311.100;3198.046
311.220;3094.766
311.340;2982.123
311.460;2859.676
311.580;2723.632
311.700;2562.462
311.820;2361.033
311.940;1943.916
312.060;1908.959
312.180;1871.988
312.300;1832.176
312.420;1787.833
312.540;1735.632
312.660;1655.945
312.780;1378.863
312.900;1363.253
313.020;1347.688
313.140;1332.114
313.260;1316.681
313.380;1301.395
313.500;1285.820
313.620;1272.083
313.740;1258.374
313.860;1244.662
313.980;1230.948
314.100;1217.377
314.220;1203.832
314.340;1202.465
314.460;1207.992
314.580;1213.958
314.700;1238.063
314.820;1327.208
314.940;1418.988
315.060;1512.626
315.180;1560.087
315.300;1573.250
315.420;1585.507
315.540;2074.867
315.660;2105.312
315.780;2130.255
315.900;2152.535
316.020;2172.944
316.140;2240.753
316.260;2348.567
316.380;2462.241
316.500;2559.032
316.620;2576.072
316.740;2598.393
316.860;2635.873
316.980;3677.637
317.100;3666.246
317.220;3641.036
317.340;3646.876
317.460;3652.485
317.580;3657.529
317.700;3662.555
317.820;3667.336
317.940;2541.364
318.060;2545.836
318.180;2550.561
318.300;2556.265
318.420;2562.118
318.540;2572.523
318.660;2580.819
318.780;2589.895
318.900;2599.829
319.020;2610.260
319.140;2622.668
319.260;2637.526
319.380;2654.429
319.500;2672.731
319.620;2692.660
319.740;2713.973
319.860;2736.438
319.980;2760.811
320.100;2786.757
320.220;4161.651
320.340;4192.673
320.460;4227.726
320.580;4270.049
320.700;4479.168
320.820;4501.425
320.940;4524.473
321.060;4548.502
321.180;4573.876
321.300;4601.300
321.420;4630.092
321.540;4659.895
321.660;4690.669
321.780;4722.289
321.900;4755.470
322.020;4794.428
322.140;4840.308
322.260;4900.696
322.380;4961.256
322.500;5022.041
322.620;5098.868
322.740;5182.378
322.860;5265.483
322.980;5605.565
323.100;5690.539
323.220;5071.540
323.340;5161.656
323.460;5251.799
323.580;5325.986
323.700;5399.890
323.820;5483.829
323.940;5565.214
324.060;5623.090
324.180;5677.054
324.300;5729.483
324.420;5780.069
324.540;5828.539
324.660;5874.869
324.780;5914.333
324.900;5942.807
325.020;5980.118
325.140;6018.630
325.260;6082.514
325.380;6116.980
325.500;6150.043
325.620;6180.744
325.740;6209.657
325.860;6238.676
325.980;6268.551
326.100;6297.904
326.220;6326.709
326.340;6354.947
326.460;6382.720
326.580;6409.938
326.700;6436.758
326.820;6462.982
326.940;6488.884
327.060;6514.104
327.180;6538.923
327.300;6563.165
327.420;6589.067
327.540;6618.110
327.660;6647.351
327.780;6676.650
327.900;6705.926
328.020;6730.595
328.140;6743.551
328.260;6754.937
328.380;6764.041
328.500;6768.847
328.620;6769.590
328.740;6765.224
328.860;6737.324
328.980;6715.660
329.100;6694.215
329.220;6674.373
329.340;6654.393
329.460;6637.383
329.580;6622.657
329.700;6609.632
329.820;6597.523
329.940;6580.662
330.060;6557.460
330.180;6534.457
330.300;6512.608
330.420;6491.762
330.540;6471.682
330.660;6452.806
330.780;6435.001
330.900;6418.066
331.020;6401.882
331.140;6386.494
331.260;6371.847
331.380;6358.715
331.500;6347.631
331.620;6338.387
331.740;6332.174
331.860;6330.823
331.980;6332.153
332.100;6336.477
332.220;6344.731
332.340;6355.372
332.460;6369.688
332.580;6388.087
332.700;6382.746
332.820;6420.271
332.940;6458.761
333.060;6497.092
333.180;5728.811
333.300;5766.661
333.420;5803.645
333.540;5839.873
333.660;5875.975
333.780;5912.123
333.900;5948.397
334.020;5986.060
334.140;6025.349
334.260;6065.897
334.380;6106.971
334.500;6148.145
334.620;6189.303
334.740;6228.373
334.860;6275.036
334.980;6314.908
335.100;6365.777
335.220;6419.441
335.340;6472.556
335.460;6521.391
335.580;6567.075
335.700;6609.733
335.820;6649.777
335.940;6686.606
336.060;6721.338
336.180;6754.424
336.300;6785.963
336.420;6815.887
336.540;6843.857
336.660;6873.320
336.780;6904.733
336.900;6935.575
337.020;6986.406
337.140;7039.785
337.260;7102.048
337.380;7185.156
337.500;7256.644
337.620;7329.392
337.740;7417.560
337.860;7470.188
337.980;7517.100
338.100;7565.229
338.220;7615.488
338.340;7665.595
338.460;7722.599
338.580;7772.137
338.700;7812.067
338.820;7852.225
338.940;7905.980
339.060;7960.960
339.180;8043.840
339.300;8121.816
339.420;8206.361
339.540;8307.510
339.660;8406.847
339.780;8488.795
339.900;8566.576
340.020;8640.709
340.140;8703.963
340.260;8758.664
340.380;8813.764
340.500;8871.980
340.620;8924.644
340.740;8962.901
340.860;8991.012
340.980;9026.217
341.100;9078.421
341.220;9129.909
341.340;9179.392
341.460;9229.095
341.580;9280.019
341.700;9335.546
341.820;9395.147
341.940;9435.529
342.060;9465.362
342.180;9493.813
342.300;9523.262
342.420;9554.033
342.540;9587.811
342.660;9595.202
342.780;9631.791
342.900;9669.945
343.020;9704.280
343.140;9768.188
343.260;9840.029
343.380;9919.765
343.500;9992.146
343.620;10061.846
343.740;10138.781
343.860;10175.563
343.980;10245.325
344.100;10310.271
344.220;10381.408
344.340;10445.617
344.460;10340.735
344.580;10406.387
344.700;10455.125
344.820;10520.393
344.940;10583.343
345.060;10636.947
345.180;10605.731
345.300;10668.589
345.420;10724.214
345.540;10779.172
345.660;10832.010
345.780;10897.204
345.900;10956.608
346.020;11007.746
346.140;11064.972
346.260;11127.897
346.380;11202.133
346.500;11277.869
346.620;11367.975
346.740;11477.965
346.860;11572.199
346.980;11658.512
347.100;11737.267
347.220;11811.348
347.340;11891.511
347.460;11958.330
347.580;12033.907
347.700;12107.633
347.820;12181.429
347.940;12253.438
348.060;12331.039
348.180;12425.603
348.300;12502.957
348.420;12577.834
348.540;12647.220
348.660;12701.052
348.780;12773.109
348.900;12821.395
349.020;12882.691
349.140;12923.474
349.260;12963.374
349.380;13002.087
349.500;13310.007
349.620;13386.969
349.740;13457.389
349.860;13523.496
349.980;13583.403
350.100;13638.014
350.220;13677.731
350.340;13708.990
350.460;13737.481
350.580;13765.316
350.700;13537.823
350.820;13560.658
350.940;13580.969
351.060;13599.480
351.180;13608.942
351.300;13636.904
351.420;13638.491
351.540;13652.510
351.660;13689.893
351.780;13727.609
351.900;13769.520
352.020;13817.377
352.140;13864.101
352.260;13909.740
352.380;13956.605
352.500;13998.939
352.620;14116.502
352.740;14254.790
352.860;14390.400
352.980;14535.604
353.100;14660.054
353.220;14759.808
353.340;14837.236
353.460;14907.255
353.580;14973.870
353.700;15041.934
353.820;15118.571
353.940;15202.201
354.060;15292.485
354.180;15383.504
354.300;15464.286
354.420;15523.774
354.540;15545.189
354.660;15553.297
354.780;15572.584
354.900;15684.341
355.020;15725.149
355.140;15779.450
355.260;15834.091
355.380;15871.589
355.500;15935.551
355.620;15974.389
355.740;16182.947
355.860;16212.132
355.980;16230.077
356.100;16247.870
356.220;16244.432
356.340;16236.641
356.460;16221.252
356.580;16216.165
356.700;16208.685
356.820;16195.883
356.940;16172.243
357.060;16147.322
357.180;16133.519
357.300;16104.959
357.420;16104.823
357.540;16043.529
357.660;15930.060
357.780;15817.765
357.900;15707.713
358.020;15591.011
358.140;15466.371
358.260;15335.386
358.380;15197.286
358.500;15041.527
358.620;14817.140
358.740;14575.520
358.860;14327.766
358.980;14069.520
359.100;13785.752
359.220;13505.705
359.340;13258.138
359.460;13033.505
359.580;12844.201
359.700;12649.409
359.820;12457.029
359.940;12269.537
360.060;12086.383
360.180;11932.478
360.300;11767.945
360.420;11578.179
360.540;11365.013
360.660;11150.166
360.780;10934.205
360.900;10717.878
361.020;10502.486
361.140;10313.465
361.260;10127.695
361.380;9951.696
361.500;9766.519
361.620;9564.172
361.740;9363.843
361.860;9165.844
361.980;8970.049
362.100;8776.237
362.220;8585.010
362.340;8396.625
362.460;8183.526
362.580;8003.173
362.700;7835.012
362.820;7669.137
362.940;7504.873
363.060;7339.193
363.180;7177.505
363.300;7037.765
363.420;6901.872
363.540;6788.985
363.660;6720.926
363.780;6652.472
363.900;6584.038
364.020;6515.759
364.140;6447.561
364.260;6380.062
364.380;6312.794
364.500;6245.660
364.620;6178.607
364.740;6111.475
364.860;6043.054
364.980;5971.498
365.100;5900.538
365.220;5829.265
365.340;5754.324
365.460;5690.381
365.580;5627.940
365.700;5567.208
365.820;5508.440
365.940;5451.538
366.060;5396.555
366.180;5343.840
366.300;5293.972
366.420;5255.760
366.540;5236.685
366.660;5221.134
366.780;5206.589
366.900;5998.112
367.020;5983.018
367.140;5967.147
367.260;5948.776
367.380;5928.679
367.500;5947.228
367.620;5938.647
367.740;5931.195
367.860;5924.625
367.980;5918.994
368.100;5914.423
368.220;5911.120
368.340;5908.985
368.460;5907.569
368.580;5906.920
368.700;5907.063
368.820;5907.974
368.940;5909.595
369.060;5911.840
369.180;5914.785
369.300;5918.358
369.420;5922.726
369.540;5927.465
369.660;5932.350
369.780;5937.163
369.900;5942.039
370.020;5947.212
370.140;5952.264
370.260;5953.417
370.380;5951.720
370.500;5949.195
370.620;5946.184
370.740;5945.200
370.860;5943.732
370.980;5941.840
371.100;5940.097
371.220;5939.992
371.340;5948.364
371.460;5937.182
371.580;5925.178
371.700;5912.314
371.820;5898.408
371.940;5882.778
372.060;5866.120
372.180;5841.555
372.300;5813.680
372.420;5787.958
372.540;5762.410
372.660;5736.253
372.780;5709.285
372.900;5681.685
373.020;5653.157
373.140;5623.532
373.260;5591.847
373.380;5559.646
373.500;5527.017
373.620;5494.126
373.740;5460.806
373.860;5427.047
373.980;5392.677
374.100;5357.622
374.220;5321.583
374.340;5284.705
374.460;5247.716
374.580;5210.661
